"provider","doi","citeulike","connotea","scopus","ploscounter","pmc","facebook","mendeley","twitter","date_modified"
"altmetric","10.1371/journal.pone.0022147",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0022147",NA,NA,1,1703,NA,NA,6,NA,2013-05-13
"plosalm","10.1371/journal.pone.0032641",0,0,3,656,160,0,5,0,2013-05-13
"altmetric","10.1371/journal.pone.0032641",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0032641",NA,NA,3,621,NA,NA,6,NA,2013-05-13
"plosalm","10.1371/journal.pone.0027396",0,0,13,1424,371,0,8,0,2013-05-13
"altmetric","10.1371/journal.pone.0027396",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0027396",NA,NA,13,1410,5,NA,8,NA,2013-05-13
"plosalm","10.1371/journal.pone.0022160",0,0,3,1170,710,0,4,0,2013-05-14
"altmetric","10.1371/journal.pone.0022160",0,0,NA,NA,NA,NA,1,1,2011-07-15
"impactstory","10.1371/journal.pone.0022160",NA,NA,3,1154,2,NA,4,NA,2013-05-13
"plosalm","10.1371/journal.pone.0048652",1,0,0,659,212,0,1,0,2013-05-13
"altmetric","10.1371/journal.pone.0048652",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0048652",NA,NA,NA,649,NA,NA,2,NA,2013-05-13
"plosalm","10.1371/journal.pone.0035443",0,0,1,1598,218,3,9,0,2013-05-13
"altmetric","10.1371/journal.pone.0035443",0,0,NA,NA,NA,NA,7,1,2012-05-08
"impactstory","10.1371/journal.pone.0035443",NA,NA,1,1588,NA,NA,9,NA,2013-05-13
"plosalm","10.1371/journal.pone.0035442",0,0,0,699,163,0,NA,0,2013-05-13
"altmetric","10.1371/journal.pone.0035442",0,0,NA,NA,NA,NA,0,3,2012-04-20
"impactstory","10.1371/journal.pone.0035442",NA,NA,NA,681,NA,NA,NA,3,2013-05-13
"plosalm","10.1371/journal.pone.0035441",1,0,0,975,230,0,12,0,2013-05-13
"altmetric","10.1371/journal.pone.0035441",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0035441",NA,NA,NA,956,NA,NA,13,NA,2013-05-13
"plosalm","10.1371/journal.pone.0035440",0,0,7,3102,1279,0,26,0,2013-05-13
"altmetric","10.1371/journal.pone.0035440",0,0,NA,NA,NA,NA,25,1,2012-04-20
"impactstory","10.1371/journal.pone.0035440",NA,NA,7,3069,7,NA,28,NA,2013-05-13
"plosalm","10.1371/journal.pone.0035439",0,0,0,683,340,0,2,0,2013-05-13
"altmetric","10.1371/journal.pone.0035439",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0035439",NA,NA,NA,671,NA,NA,2,NA,2013-05-13
"plosalm","10.1371/journal.pone.0048648",0,0,0,997,310,0,NA,0,2013-05-14
"altmetric","10.1371/journal.pone.0048648",0,0,NA,NA,NA,1,0,2,2012-11-27
"impactstory","10.1371/journal.pone.0048648",NA,NA,NA,982,NA,NA,NA,2,2013-05-13
"plosalm","10.1371/journal.pone.0046031",0,0,0,579,313,0,NA,0,2013-05-13
"altmetric","10.1371/journal.pone.0046031",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0046031",NA,NA,NA,572,NA,NA,NA,NA,2013-05-13
"plosalm","10.1371/journal.pone.0046028",0,0,0,2916,230,5,NA,3,2013-05-13
"altmetric","10.1371/journal.pone.0046028",0,0,NA,NA,NA,1,0,3,2012-10-02
"impactstory","10.1371/journal.pone.0046028",NA,NA,NA,2908,NA,NA,NA,NA,2013-05-13
"plosalm","10.1371/journal.pone.0046027",0,0,1,1138,412,0,NA,5,2013-05-13
"altmetric","10.1371/journal.pone.0046027",0,0,NA,NA,NA,1,0,6,2013-04-08
"impactstory","10.1371/journal.pone.0046027",NA,NA,1,1130,NA,NA,NA,5,2013-05-13
"plosalm","10.1371/journal.pone.0024604",0,0,7,1433,966,0,7,0,2013-05-13
"altmetric","10.1371/journal.pone.0024604",0,0,NA,NA,NA,NA,4,1,2011-10-25
"impactstory","10.1371/journal.pone.0024604",NA,NA,7,1319,2,NA,7,1,2013-05-13
"plosalm","10.1371/journal.pone.0024602",0,0,4,1785,335,12,NA,0,2013-05-13
"altmetric","10.1371/journal.pone.0024602",0,0,NA,NA,NA,5,0,10,2011-10-27
"impactstory","10.1371/journal.pone.0024602",NA,NA,4,1683,2,NA,NA,NA,2013-05-13
"plosalm","10.1371/journal.ppat.1002185",0,0,8,3997,506,0,18,0,2013-05-13
"altmetric","10.1371/journal.ppat.1002185",0,0,NA,NA,NA,NA,9,2,2011-09-29
"impactstory","10.1371/journal.ppat.1002185",NA,NA,8,3965,5,NA,19,1,2013-05-13
"plosalm","10.1371/journal.pone.0046030",0,0,0,732,48,1,1,1,2013-05-13
"altmetric","10.1371/journal.pone.0046030",0,0,NA,NA,NA,NA,0,1,2012-10-04
"impactstory","10.1371/journal.pone.0046030",NA,NA,NA,722,NA,NA,1,NA,2013-05-13
"plosalm","10.1371/journal.ppat.1002184",0,0,9,3271,867,1,11,1,2013-05-13
"altmetric","10.1371/journal.ppat.1002184",0,0,NA,NA,NA,NA,10,2,2012-12-30
"impactstory","10.1371/journal.ppat.1002184",NA,NA,9,3248,6,NA,11,NA,2013-05-13
"plosalm","10.1371/journal.ppat.1002183",0,0,4,3238,435,1,32,0,2013-05-13
"altmetric","10.1371/journal.ppat.1002183",0,0,NA,NA,NA,NA,21,2,2011-10-26
"impactstory","10.1371/journal.ppat.1002183",NA,NA,4,3212,NA,NA,34,1,2013-05-13
"plosalm","10.1371/journal.pone.0035425",0,0,2,1683,1076,0,6,0,2013-05-13
"altmetric","10.1371/journal.pone.0035425",0,0,NA,NA,NA,NA,0,2,2012-04-25
"impactstory","10.1371/journal.pone.0035425",NA,NA,2,1649,NA,NA,6,1,2013-05-13
"plosalm","10.1371/journal.pone.0024601",0,0,2,1670,225,1,32,0,2013-05-13
"altmetric","10.1371/journal.pone.0024601",0,0,NA,NA,NA,NA,11,1,2011-09-13
"impactstory","10.1371/journal.pone.0024601",NA,NA,2,1555,1,NA,35,1,2013-05-13
"plosalm","10.1371/journal.pone.0046035",0,0,0,849,233,0,NA,0,2013-05-13
"altmetric","10.1371/journal.pone.0046035",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0046035",NA,NA,NA,832,NA,NA,NA,NA,2013-05-13
"plosalm","10.1371/journal.ppat.1002187",0,0,6,2568,643,3,24,0,2013-05-13
"altmetric","10.1371/journal.ppat.1002187",0,0,NA,NA,NA,NA,19,1,2011-09-16
"impactstory","10.1371/journal.ppat.1002187",NA,NA,6,2542,3,NA,25,NA,2013-05-13
"plosalm","10.1371/journal.pone.0046032",0,0,1,590,91,0,NA,1,2013-05-13
"altmetric","10.1371/journal.pone.0046032",0,0,NA,NA,NA,NA,0,1,2012-10-21
"impactstory","10.1371/journal.pone.0046032",NA,NA,1,586,NA,NA,NA,1,2013-05-13
"plosalm","10.1371/journal.pone.0046036",0,0,0,1523,237,2,NA,2,2013-05-13
"altmetric","10.1371/journal.pone.0046036",0,0,NA,NA,NA,1,0,2,2012-10-05
"impactstory","10.1371/journal.pone.0046036",NA,NA,NA,1512,NA,NA,NA,1,2013-05-13
"plosalm","10.1371/journal.ppat.1002188",0,0,9,1685,812,0,7,0,2013-05-13
"altmetric","10.1371/journal.ppat.1002188",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.ppat.1002188",NA,NA,9,1663,6,NA,8,NA,2013-05-13
"plosalm","10.1371/journal.pone.0024610",0,0,0,1267,335,0,5,0,2013-05-13
"altmetric","10.1371/journal.pone.0024610",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0024610",NA,NA,NA,1157,NA,NA,4,NA,2013-05-13
"plosalm","10.1371/journal.pone.0048646",0,0,1,926,111,3,NA,1,2013-05-13
"altmetric","10.1371/journal.pone.0048646",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0048646",NA,NA,1,906,NA,NA,NA,1,2013-05-13
"plosalm","10.1371/journal.pone.0038201",0,0,1,1121,365,2,9,6,2013-05-13
"altmetric","10.1371/journal.pone.0038201",0,0,NA,NA,NA,NA,6,6,2012-06-13
"impactstory","10.1371/journal.pone.0038201",NA,NA,1,1110,1,NA,9,2,2013-05-13
"plosalm","10.1371/journal.pone.0027408",0,0,3,1688,570,0,3,0,2013-05-13
"altmetric","10.1371/journal.pone.0027408",0,0,NA,NA,NA,NA,5,2,2011-11-20
"impactstory","10.1371/journal.pone.0027408",NA,NA,3,1668,2,NA,3,1,2013-05-13
"plosalm","10.1371/journal.pone.0032657",0,0,2,1113,899,1,4,0,2013-05-13
"altmetric","10.1371/journal.pone.0032657",0,0,NA,NA,NA,1,4,3,2012-04-26
"impactstory","10.1371/journal.pone.0032657",NA,NA,2,1074,NA,NA,4,NA,2013-05-13
"plosalm","10.1371/journal.pone.0022168",0,0,3,941,446,2,5,0,2013-05-13
"altmetric","10.1371/journal.pone.0022168",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0022168",NA,NA,3,922,1,NA,5,NA,2013-05-13
"plosalm","10.1371/journal.pone.0038202",0,0,1,1865,554,0,1,1,2013-05-13
"altmetric","10.1371/journal.pone.0038202",0,0,NA,NA,NA,1,0,1,2012-06-05
"impactstory","10.1371/journal.pone.0038202",NA,NA,1,1853,1,NA,1,1,2013-05-13
"plosalm","10.1371/journal.pone.0045988",0,0,0,621,103,0,NA,0,2013-05-13
"altmetric","10.1371/journal.pone.0045988",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0045988",NA,NA,NA,615,NA,NA,NA,NA,2013-05-13
"plosalm","10.1371/journal.pone.0024588",0,0,4,1186,255,0,NA,0,2013-05-13
"altmetric","10.1371/journal.pone.0024588",0,0,NA,NA,NA,NA,0,5,2011-11-03
"impactstory","10.1371/journal.pone.0024588",NA,NA,4,1085,2,NA,NA,3,2013-05-13
"plosalm","10.1371/journal.pone.0045986",0,0,0,745,331,0,NA,0,2013-05-13
"altmetric","10.1371/journal.pone.0045986",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0045986",NA,NA,NA,736,NA,NA,NA,NA,2013-05-13
"plosalm","10.1371/journal.pone.0045985",0,0,0,803,16,1,NA,1,2013-05-13
"altmetric","10.1371/journal.pone.0045985",0,0,NA,NA,NA,NA,0,1,2012-10-01
"impactstory","10.1371/journal.pone.0045985",NA,NA,NA,784,NA,NA,NA,1,2013-05-13
"plosalm","10.1371/journal.pone.0043373",0,0,0,777,153,0,NA,0,2013-05-13
"altmetric","10.1371/journal.pone.0043373",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0043373",NA,NA,NA,771,NA,NA,NA,NA,2013-05-13
"plosalm","10.1371/journal.pone.0051247",0,0,0,353,20,0,NA,1,2013-05-13
"altmetric","10.1371/journal.pone.0051247",0,0,NA,NA,NA,1,0,1,2012-12-16
"impactstory","10.1371/journal.pone.0051247",NA,NA,NA,344,NA,NA,NA,1,2013-05-13
"plosalm","10.1371/journal.pone.0024587",0,0,16,5897,170,4,27,0,2013-05-13
"altmetric","10.1371/journal.pone.0024587",0,0,NA,NA,NA,2,13,13,2011-11-02
"impactstory","10.1371/journal.pone.0024587",NA,NA,13,4935,1,NA,20,11,2012-12-29
"plosalm","10.1371/journal.pone.0045987",0,0,1,3439,805,0,NA,7,2013-05-13
"altmetric","10.1371/journal.pone.0045987",0,0,NA,NA,NA,NA,0,7,2013-03-06
"impactstory","10.1371/journal.pone.0045987",NA,NA,1,3431,1,NA,NA,2,2013-05-13
"plosalm","10.1371/journal.pone.0024585",5,0,19,11215,3976,51,38,0,2013-05-13
"altmetric","10.1371/journal.pone.0024585",5,0,NA,NA,NA,13,38,30,2013-04-02
"impactstory","10.1371/journal.pone.0024585",NA,NA,19,11085,8,NA,39,13,2013-05-13
"plosalm","10.1371/journal.pone.0040764",0,0,0,690,246,2,NA,1,2013-05-13
"altmetric","10.1371/journal.pone.0040764",0,0,NA,NA,NA,1,0,1,2012-07-23
"impactstory","10.1371/journal.pone.0040764",NA,NA,NA,680,NA,NA,NA,1,2013-05-13
"plosalm","10.1371/journal.pone.0051248",0,0,0,469,50,0,NA,0,2013-05-13
"altmetric","10.1371/journal.pone.0051248",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0051248",NA,NA,NA,464,NA,NA,NA,NA,2013-05-13
"plosalm","10.1371/journal.pone.0024589",1,0,3,1679,411,11,18,3,2013-05-14
"altmetric","10.1371/journal.pone.0024589",1,0,NA,NA,NA,NA,17,4,2012-07-28
"impactstory","10.1371/journal.pone.0024589",NA,NA,3,1561,4,NA,18,3,2013-05-13
"plosalm","10.1371/journal.pone.0045992",0,0,0,506,193,0,3,2,2013-05-13
"altmetric","10.1371/journal.pone.0045992",0,0,NA,NA,NA,1,2,2,2012-10-06
"impactstory","10.1371/journal.pone.0045992",NA,NA,NA,497,NA,NA,3,2,2013-05-13
"plosalm","10.1371/journal.pone.0040765",0,0,0,1238,150,0,8,0,2013-05-13
"altmetric","10.1371/journal.pone.0040765",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0040765",NA,NA,NA,1229,NA,NA,8,NA,2013-05-13
"plosalm","10.1371/journal.pone.0045989",0,0,1,1390,49,0,NA,0,2013-05-13
"altmetric","10.1371/journal.pone.0045989",0,0,NA,NA,NA,NA,0,NA,2013-05-02
"impactstory","10.1371/journal.pone.0045989",NA,NA,1,1382,NA,NA,NA,NA,2013-05-13
"plosalm","10.1371/journal.pmed.1001121",0,0,0,3058,475,0,8,1,2013-05-13
"altmetric","10.1371/journal.pmed.1001121",0,0,NA,NA,NA,1,4,2,2011-11-09
"impactstory","10.1371/journal.pmed.1001121",NA,NA,NA,2670,NA,NA,6,1,2013-01-01
"plosalm","10.1371/journal.pmed.1001124",0,0,4,6694,1704,9,16,0,2013-05-13
"altmetric","10.1371/journal.pmed.1001124",0,0,NA,NA,NA,NA,9,21,2011-12-19
"impactstory","10.1371/journal.pmed.1001124",NA,NA,2,5655,NA,NA,13,22,2013-01-01
"plosalm","10.1371/journal.pone.0035424",0,0,0,1442,510,0,7,0,2013-05-13
"altmetric","10.1371/journal.pone.0035424",0,0,NA,NA,NA,NA,7,6,2012-05-09
"impactstory","10.1371/journal.pone.0035424",NA,NA,NA,1427,NA,NA,9,1,2013-05-13
"plosalm","10.1371/journal.pone.0024603",0,0,2,1348,350,0,16,0,2013-05-13
"altmetric","10.1371/journal.pone.0024603",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0024603",NA,NA,NA,NA,1,NA,17,1,2013-05-13
"plosalm","10.1371/journal.pgen.1002577",0,0,1,2425,542,0,NA,0,2013-05-13
"altmetric","10.1371/journal.pgen.1002577",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pgen.1002577",NA,NA,1,2228,NA,NA,NA,NA,2013-03-11
"plosalm","10.1371/journal.pone.0022154",0,0,0,1170,308,1,10,0,2013-05-13
"altmetric","10.1371/journal.pone.0022154",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0022154",NA,NA,NA,1153,NA,NA,10,NA,2013-05-13
"plosalm","10.1371/journal.pmed.1001146",1,0,0,5121,516,3,19,1,2013-05-13
"altmetric","10.1371/journal.pmed.1001146",1,0,NA,NA,NA,NA,20,25,2013-04-27
"impactstory","10.1371/journal.pmed.1001146",NA,NA,NA,4998,NA,NA,21,33,2013-05-13
"plosalm","10.1371/journal.pone.0051258",0,0,0,611,134,0,NA,0,2013-05-13
"altmetric","10.1371/journal.pone.0051258",0,0,NA,NA,NA,1,0,NA,2012-12-13
"impactstory","10.1371/journal.pone.0051258",NA,NA,NA,603,NA,NA,NA,NA,2013-05-13
"plosalm","10.1371/journal.pone.0048644",0,0,0,933,161,1,NA,3,2013-05-13
"altmetric","10.1371/journal.pone.0048644",0,0,NA,NA,NA,1,0,2,2012-11-04
"impactstory","10.1371/journal.pone.0048644",NA,NA,NA,918,1,NA,NA,2,2013-05-13
"plosalm","10.1371/journal.pone.0030026",0,0,1,1147,747,0,4,0,2013-05-13
"altmetric","10.1371/journal.pone.0030026",0,0,NA,NA,NA,NA,3,1,2012-01-24
"impactstory","10.1371/journal.pone.0030026",NA,NA,1,1065,NA,NA,4,1,2013-05-13
"plosalm","10.1371/journal.pone.0035421",0,0,4,2380,571,0,7,0,2013-05-13
"altmetric","10.1371/journal.pone.0035421",0,0,NA,NA,NA,NA,7,2,2013-04-25
"impactstory","10.1371/journal.pone.0035421",NA,NA,4,2358,3,NA,7,NA,2013-05-13
"plosalm","10.1371/journal.pone.0043387",0,0,0,1153,93,7,9,2,2013-05-13
"altmetric","10.1371/journal.pone.0043387",0,0,NA,NA,NA,2,7,2,2012-09-04
"impactstory","10.1371/journal.pone.0043387",NA,NA,NA,1146,NA,NA,9,3,2013-05-13
"plosalm","10.1371/journal.pone.0024600",0,0,6,1484,773,0,4,0,2013-05-13
"altmetric","10.1371/journal.pone.0024600",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0024600",NA,NA,6,1370,3,NA,4,NA,2013-05-13
"plosalm","10.1371/journal.pone.0046002",0,0,0,870,178,1,NA,1,2013-05-13
"altmetric","10.1371/journal.pone.0046002",0,0,NA,NA,NA,1,0,2,2012-10-09
"impactstory","10.1371/journal.pone.0046002",NA,NA,NA,861,NA,NA,NA,NA,2013-05-13
"plosalm","10.1371/journal.pone.0032649",0,0,2,937,292,0,NA,0,2013-05-13
"altmetric","10.1371/journal.pone.0032649",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0032649",NA,NA,2,902,1,NA,NA,NA,2013-05-13
"plosalm","10.1371/journal.pone.0027404",0,0,0,741,337,0,4,0,2013-05-14
"altmetric","10.1371/journal.pone.0027404",0,0,NA,NA,NA,NA,3,2,2011-11-16
"impactstory","10.1371/journal.pone.0027404",NA,NA,NA,728,1,NA,4,1,2013-05-13
"plosalm","10.1371/journal.pone.0038194",0,0,1,1240,285,0,NA,0,2013-05-13
"altmetric","10.1371/journal.pone.0038194",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0038194",NA,NA,1,1228,NA,NA,NA,NA,2013-05-13
"plosalm","10.1371/journal.ppat.1002190",0,0,13,3188,627,1,14,0,2013-05-13
"altmetric","10.1371/journal.ppat.1002190",0,0,NA,NA,NA,NA,10,NA,2011-09-26
"impactstory","10.1371/journal.ppat.1002190",NA,NA,13,3156,9,NA,15,NA,2013-05-13
"plosalm","10.1371/journal.pone.0024606",0,0,4,1807,235,0,9,0,2013-05-13
"altmetric","10.1371/journal.pone.0024606",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0024606",NA,NA,4,1692,1,NA,9,NA,2013-05-13
"plosalm","10.1371/journal.pmed.1001144",1,0,2,4577,203,2,NA,0,2013-05-13
"altmetric","10.1371/journal.pmed.1001144",1,0,NA,NA,NA,NA,1,7,2011-12-29
"impactstory","10.1371/journal.pmed.1001144",NA,NA,2,4468,1,NA,5,6,2013-05-13
"plosalm","10.1371/journal.pone.0043385",0,0,0,767,221,0,NA,0,2013-05-13
"altmetric","10.1371/journal.pone.0043385",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0043385",NA,NA,NA,757,NA,NA,NA,NA,2013-05-13
"plosalm","10.1371/journal.pone.0040782",0,0,0,890,141,2,5,1,2013-05-13
"altmetric","10.1371/journal.pone.0040782",0,0,NA,NA,NA,NA,5,1,2012-07-21
"impactstory","10.1371/journal.pone.0040782",NA,NA,NA,881,NA,NA,5,NA,2013-05-13
"plosalm","10.1371/journal.pone.0032648",0,0,0,714,120,0,7,0,2013-05-13
"altmetric","10.1371/journal.pone.0032648",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0032648",NA,NA,NA,670,NA,NA,6,NA,2013-05-13
"plosalm","10.1371/journal.pone.0046001",0,0,0,668,101,0,NA,0,2013-05-13
"altmetric","10.1371/journal.pone.0046001",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0046001",NA,NA,NA,660,NA,NA,NA,NA,2013-05-13
"plosalm","10.1371/journal.pone.0051257",0,0,0,373,21,0,NA,0,2013-05-13
"altmetric","10.1371/journal.pone.0051257",0,0,NA,NA,NA,1,0,NA,2012-12-13
"impactstory","10.1371/journal.pone.0051257",NA,NA,NA,363,NA,NA,NA,NA,2013-05-13
"plosalm","10.1371/journal.pmed.1001143",2,0,1,5814,199,3,19,0,2013-05-13
"altmetric","10.1371/journal.pmed.1001143",1,0,NA,NA,NA,3,20,33,2012-02-13
"impactstory","10.1371/journal.pmed.1001143",NA,NA,1,5692,NA,NA,19,25,2013-05-13
"plosalm","10.1371/journal.pone.0046034",0,0,0,983,307,0,NA,0,2013-05-13
"altmetric","10.1371/journal.pone.0046034",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0046034",NA,NA,NA,731,NA,NA,NA,NA,2013-02-19
"plosalm","10.1371/journal.pone.0046033",0,0,0,1208,145,0,NA,5,2013-05-13
"altmetric","10.1371/journal.pone.0046033",0,0,NA,NA,NA,NA,0,10,2013-03-18
"impactstory","10.1371/journal.pone.0046033",NA,NA,NA,NA,NA,NA,NA,3,2013-02-13
"plosalm","10.1371/journal.ppat.1002175",0,0,9,1646,726,0,3,0,2013-05-13
"altmetric","10.1371/journal.ppat.1002175",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.ppat.1002175",NA,NA,9,1621,7,NA,3,NA,2013-05-13
"plosalm","10.1371/journal.pone.0030027",0,0,2,1313,177,0,8,0,2013-05-14
"altmetric","10.1371/journal.pone.0030027",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0030027",NA,NA,2,1215,1,NA,8,NA,2013-05-13
"plosalm","10.1371/journal.pone.0022153",0,0,12,1678,761,0,21,0,2013-05-13
"altmetric","10.1371/journal.pone.0022153",0,0,NA,NA,NA,NA,10,2,2011-07-29
"impactstory","10.1371/journal.pone.0022153",NA,NA,12,1659,4,NA,21,1,2013-05-13
"plosalm","10.1371/journal.pone.0046000",0,0,1,707,444,0,NA,0,2013-05-13
"altmetric","10.1371/journal.pone.0046000",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0046000",NA,NA,1,700,1,NA,NA,NA,2013-05-13
"plosalm","10.1371/journal.pone.0038193",0,0,0,885,374,0,NA,0,2013-05-13
"altmetric","10.1371/journal.pone.0038193",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0038193",NA,NA,NA,872,NA,NA,NA,NA,2013-05-13
"plosalm","10.1371/journal.pone.0048639",0,0,1,685,83,3,NA,5,2013-05-13
"altmetric","10.1371/journal.pone.0048639",0,0,NA,NA,NA,1,0,5,2012-11-11
"impactstory","10.1371/journal.pone.0048639",NA,NA,1,670,1,NA,NA,NA,2013-05-13
"plosalm","10.1371/journal.pone.0048638",0,0,0,641,68,1,NA,0,2013-05-13
"altmetric","10.1371/journal.pone.0048638",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0048638",NA,NA,NA,631,NA,NA,NA,NA,2013-05-13
"plosalm","10.1371/journal.pone.0027389",1,0,6,1237,661,0,6,0,2013-05-13
"altmetric","10.1371/journal.pone.0027389",1,0,NA,NA,NA,NA,2,1,2011-11-10
"impactstory","10.1371/journal.pone.0027389",NA,NA,6,1223,2,NA,7,NA,2013-05-13
"plosalm","10.1371/journal.ppat.1002172",0,0,9,2858,897,0,18,0,2013-05-13
"altmetric","10.1371/journal.ppat.1002172",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.ppat.1002172",NA,NA,9,2836,4,NA,20,NA,2013-05-13
"plosalm","10.1371/journal.pmed.1001122",1,0,10,5091,1151,3,22,0,2013-05-13
"altmetric","10.1371/journal.pmed.1001122",1,0,NA,NA,NA,2,22,14,2012-04-30
"impactstory","10.1371/journal.pmed.1001122",NA,NA,10,5013,8,NA,23,7,2013-05-13
"plosalm","10.1371/journal.pone.0051252",0,0,0,526,68,0,NA,0,2013-05-13
"altmetric","10.1371/journal.pone.0051252",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0051252",NA,NA,NA,517,NA,NA,NA,NA,2013-05-13
"plosalm","10.1371/journal.pgen.1002574",1,0,3,4017,554,5,9,0,2013-05-13
"altmetric","10.1371/journal.pgen.1002574",1,0,NA,NA,NA,1,6,6,2012-03-15
"impactstory","10.1371/journal.pgen.1002574",NA,NA,3,3715,2,NA,9,5,2013-03-11
"plosalm","10.1371/journal.pone.0022142",0,0,5,1380,728,0,7,0,2013-05-13
"altmetric","10.1371/journal.pone.0022142",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0022142",NA,NA,5,1361,2,NA,7,NA,2013-05-13
"plosalm","10.1371/journal.pone.0038191",0,0,1,1238,263,0,8,0,2013-05-13
"altmetric","10.1371/journal.pone.0038191",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0038191",NA,NA,1,1229,2,NA,8,NA,2013-05-13
"plosalm","10.1371/journal.pmed.1001123",0,0,30,6228,965,0,10,0,2013-05-13
"altmetric","10.1371/journal.pmed.1001123",0,0,NA,NA,NA,1,8,8,2011-12-26
"impactstory","10.1371/journal.pmed.1001123",NA,NA,20,5561,4,NA,9,2,2012-12-29
"plosalm","10.1371/journal.pone.0024596",0,0,3,1343,436,1,8,0,2013-05-13
"altmetric","10.1371/journal.pone.0024596",0,0,NA,NA,NA,1,5,1,2011-09-19
"impactstory","10.1371/journal.pone.0024596",NA,NA,3,1229,2,NA,8,NA,2013-05-13
"plosalm","10.1371/journal.pone.0045994",0,0,0,814,137,1,NA,3,2013-05-13
"altmetric","10.1371/journal.pone.0045994",0,0,NA,NA,NA,NA,0,4,2012-10-11
"impactstory","10.1371/journal.pone.0045994",NA,NA,NA,806,NA,NA,NA,1,2013-05-13
"plosalm","10.1371/journal.pone.0035418",0,0,0,1520,411,1,17,5,2013-05-13
"altmetric","10.1371/journal.pone.0035418",0,0,NA,NA,NA,NA,3,12,2012-07-25
"impactstory","10.1371/journal.pone.0035418",NA,NA,NA,1509,1,NA,17,1,2013-05-13
"plosalm","10.1371/journal.pone.0045995",0,0,1,800,139,0,NA,0,2013-05-13
"altmetric","10.1371/journal.pone.0045995",999,999,NA,NA,NA,999,999,999,1970-01-01
"impactstory","10.1371/journal.pone.0045995",NA,NA,1,791,2,NA,NA,NA,2013-05-13
"plosalm","10.1371/journal.pone.0048640",0,0,0,611,136,1,NA,2,2013-05-13
"altmetric","10.1371/journal.pone.0048640",0,0,NA,NA,NA,1,0,2,2012-11-06
"impactstory","10.1371/journal.pone.0048640",NA,NA,NA,499,NA,NA,NA,1,2013-03-09
"plosalm","10.1371/journal.ppat.1002173",0,0,12,1671,547,0,11,0,2013-05-13
"altmetric","10.1371/journal.ppat.1002173",0,0,NA,NA,NA,NA,4,8,2011-08-20
"impactstory","10.1371/journal.ppat.1002173",NA,NA,12,1648,7,NA,11,8,2013-05-13
